,area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
643,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-3020,Fast Food and Counter Workers,broad,309960820.0,0.6,,,,11.18,230250.0,0.2,8.45,9.24,10.93,12.39,14.62,170580.0,190210.0,220740.0,250780.0,300410.0,,
644,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,309960820.0,0.6,,,,11.18,230250.0,0.2,8.45,9.24,10.93,12.39,14.62,170580.0,190210.0,220740.0,250780.0,300410.0,,
645,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-3030,Waiters and Waitresses,broad,205790020.0,0.5,,,,12.88,260800.0,0.5,8.37,9.11,11.0,14.24,20.65,170420.0,180950.0,220890.0,290620.0,420950.0,,
646,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,205790020.0,0.5,,,,12.88,260800.0,0.5,8.37,9.11,11.0,14.24,20.65,170420.0,180950.0,220890.0,290620.0,420950.0,,
647,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-3040,Food Servers0 Nonrestaurant,broad,2770580.0,1.4,,,,12.54,260080.0,0.4,8.9,10.0,11.74,14.08,17.56,180510.0,200800.0,240430.0,290280.0,360530.0,,
648,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-3041,Food Servers0 Nonrestaurant,detailed,2770580.0,1.4,,,,12.54,260080.0,0.4,8.9,10.0,11.74,14.08,17.56,180510.0,200800.0,240430.0,290280.0,360530.0,,
649,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9000,Other Food Preparation and Serving Related Workers,minor,104870290.0,0.7,,,,11.82,240590.0,0.3,8.63,9.54,11.37,12.93,15.43,170940.0,190850.0,230650.0,260900.0,320100.0,,
650,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,4770270.0,1.4,,,,12.03,250020.0,0.5,8.59,9.42,11.28,13.05,16.63,170870.0,190590.0,230470.0,270140.0,340600.0,,
651,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,4770270.0,1.4,,,,12.03,250020.0,0.5,8.59,9.42,11.28,13.05,16.63,170870.0,190590.0,230470.0,270140.0,340600.0,,
652,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9020,Dishwashers,broad,5140330.0,1.0,,,,11.74,240410.0,0.3,8.83,9.9,11.53,12.87,14.88,180360.0,200580.0,230970.0,260760.0,300950.0,,
653,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,5140330.0,1.0,,,,11.74,240410.0,0.3,8.83,9.9,11.53,12.87,14.88,180360.0,200580.0,230970.0,260760.0,300950.0,,
654,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9030,Hosts and Hostesses0 Restaurant0 Lounge0 and Coffee Shop,broad,4230380.0,1.4,,,,11.54,240010.0,0.5,8.46,9.27,11.1,12.67,15.17,170600.0,190290.0,230090.0,260350.0,310560.0,,
655,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9031,Hosts and Hostesses0 Restaurant0 Lounge0 and Coffee Shop,detailed,4230380.0,1.4,,,,11.54,240010.0,0.5,8.46,9.27,11.1,12.67,15.17,170600.0,190290.0,230090.0,260350.0,310560.0,,
656,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,720300.0,4.2,,,,12.74,260510.0,0.9,8.88,10.54,12.01,14.37,17.61,180480.0,210910.0,240970.0,290890.0,360620.0,,
657,99,U.S.,1,0,Cross-industry,cross-industry,1235,35-9099,Food Preparation and Serving Related Workers0 All Other,detailed,720300.0,4.2,,,,12.74,260510.0,0.9,8.88,10.54,12.01,14.37,17.61,180480.0,210910.0,240970.0,290890.0,360620.0,,
658,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,404290100.0,0.3,,,,15.03,310250.0,0.2,9.55,11.24,13.62,17.55,22.92,190860.0,230390.0,280330.0,360510.0,470670.0,,
659,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,2590140.0,1.0,,,,22.8,470430.0,0.3,13.33,16.54,21.39,27.93,34.91,270730.0,340400.0,440490.0,580090.0,720610.0,,
660,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,2590140.0,1.0,,,,22.8,470430.0,0.3,13.33,16.54,21.39,27.93,34.91,270730.0,340400.0,440490.0,580090.0,720610.0,,
661,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1550550.0,1.1,,,,21.23,440160.0,0.4,12.62,15.34,19.61,25.91,32.38,260240.0,310900.0,400780.0,530890.0,670340.0,,
662,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-1012,First-Line Supervisors of Landscaping0 Lawn Service0 and Groundskeeping Workers,detailed,1030580.0,1.7,,,,25.16,520340.0,0.5,15.57,18.68,23.73,30.06,37.6,320380.0,380850.0,490370.0,620520.0,780220.0,,
663,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-2000,Building Cleaning and Pest Control Workers,minor,301700010.0,0.4,,,,14.11,290350.0,0.2,9.29,10.85,12.78,16.2,20.83,190320.0,220570.0,260570.0,330700.0,430330.0,,
664,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-2010,Building Cleaning Workers,broad,300900570.0,0.4,,,,13.98,290080.0,0.2,9.27,10.8,12.68,15.99,20.43,190270.0,220470.0,260370.0,330250.0,420490.0,,
665,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-2011,Janitors and Cleaners0 Except Maids and Housekeeping Cleaners,detailed,201450450.0,0.5,,,,14.43,300010.0,0.3,9.43,11.08,13.19,16.8,21.58,190620.0,230050.0,270430.0,340950.0,440880.0,,
666,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,9260960.0,0.8,,,,12.89,260810.0,0.3,8.98,10.24,11.95,14.46,18.22,180680.0,210290.0,240850.0,300080.0,370900.0,,
667,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-2019,Building Cleaning Workers0 All Other,detailed,180150.0,9.7,,,,16.96,350270.0,3.1,10.47,11.98,15.01,19.55,27.11,210770.0,240920.0,310230.0,400660.0,560390.0,,
668,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-2020,Pest Control Workers,broad,790450.0,1.6,,,,19.19,390910.0,1.1,11.98,14.48,17.95,23.15,29.0,240920.0,300120.0,370330.0,480150.0,600320.0,,
669,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,790450.0,1.6,,,,19.19,390910.0,1.1,11.98,14.48,17.95,23.15,29.0,240920.0,300120.0,370330.0,480150.0,600320.0,,
670,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-3000,Grounds Maintenance Workers,minor,9990960.0,0.6,,,,15.91,330100.0,0.3,10.53,12.36,14.85,18.37,23.18,210890.0,250710.0,300890.0,380200.0,480210.0,,
671,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-3010,Grounds Maintenance Workers,broad,9990960.0,0.6,,,,15.91,330100.0,0.3,10.53,12.36,14.85,18.37,23.18,210890.0,250710.0,300890.0,380200.0,480210.0,,
672,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,9120660.0,0.6,,,,15.56,320360.0,0.3,10.44,12.23,14.63,18.02,22.37,210710.0,250450.0,300440.0,370480.0,460530.0,,
673,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-3012,Pesticide Handlers0 Sprayers0 and Applicators0 Vegetation,detailed,250780.0,5.0,,,,18.86,390230.0,1.9,12.03,14.22,17.23,20.82,27.57,250020.0,290570.0,350840.0,430310.0,570350.0,,
674,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-3013,Tree Trimmers and Pruners,detailed,470210.0,5.2,,,,20.44,420510.0,1.6,12.72,15.46,19.22,24.42,30.0,260450.0,320160.0,390980.0,500800.0,620390.0,,
675,99,U.S.,1,0,Cross-industry,cross-industry,1235,37-3019,Grounds Maintenance Workers0 All Other,detailed,140310.0,4.4,,,,18.21,370870.0,2.0,10.88,13.09,15.43,22.32,31.46,220630.0,270220.0,320090.0,460430.0,650440.0,,
676,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,303030200.0,0.5,,,,15.03,310260.0,0.2,8.95,10.41,12.61,17.25,24.49,180610.0,210650.0,260220.0,350880.0,500940.0,,
677,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-1000,Supervisors of Personal Care and Service Workers,minor,2470100.0,1.0,,,,21.35,440400.0,0.4,12.23,15.17,19.68,26.06,32.64,250430.0,310550.0,400930.0,540210.0,670900.0,,
678,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,290420.0,2.8,,,,24.93,510850.0,1.1,13.6,18.74,24.38,30.37,37.26,280280.0,380970.0,500710.0,630170.0,770510.0,,
679,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-1098,First-Line Supervisors of Personal Service and Entertainment and Recreation Workers0 Except Gambling Services,detailed,2170680.0,1.0,,,,20.86,430400.0,0.4,12.12,14.91,19.14,25.25,31.8,250210.0,310010.0,390800.0,520520.0,660150.0,,
680,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-2000,Animal Care and Service Workers,minor,2280980.0,1.4,,,,13.33,270720.0,0.4,9.0,10.28,12.02,14.71,19.19,180720.0,210380.0,240990.0,300590.0,390920.0,,
681,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-2010,Animal Trainers,broad,160530.0,5.9,,,,17.43,360240.0,1.8,10.0,11.6,14.63,20.23,28.42,200810.0,240120.0,300430.0,420080.0,590110.0,,
682,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,detailed,160530.0,5.9,,,,17.43,360240.0,1.8,10.0,11.6,14.63,20.23,28.42,200810.0,240120.0,300430.0,420080.0,590110.0,,
683,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-2020,Animal Caretakers,broad,2120450.0,1.4,,,,13.01,270060.0,0.4,8.96,10.19,11.91,14.46,18.57,180630.0,210200.0,240780.0,300070.0,380630.0,,
684,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,2120450.0,1.4,,,,13.01,270060.0,0.4,8.96,10.19,11.91,14.46,18.57,180630.0,210200.0,240780.0,300070.0,380630.0,,
685,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3000,Entertainment Attendants and Related Workers,minor,6280090.0,1.7,,,,12.05,250060.0,0.4,8.5,9.34,11.18,13.08,16.95,170680.0,190430.0,230260.0,270200.0,350260.0,,
686,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3010,Gambling Services Workers,broad,1190330.0,2.6,,,,12.02,250010.0,1.2,8.26,9.05,10.45,12.3,18.76,170190.0,180820.0,210730.0,250590.0,390010.0,,
687,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,980890.0,2.8,,,,11.53,230980.0,1.4,8.19,8.93,10.22,11.89,17.49,170040.0,180570.0,210260.0,240720.0,360370.0,,
688,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,90970.0,7.5,,,,13.38,270830.0,1.8,9.3,10.5,11.9,14.92,20.69,190350.0,210850.0,240750.0,310030.0,430030.0,,
689,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3019,Gambling Service Workers0 All Other,detailed,100470.0,4.5,,,,15.38,320000.0,1.6,8.97,11.02,13.61,17.83,24.93,180650.0,220920.0,280300.0,370080.0,510860.0,,
690,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3020,Motion Picture Projectionists,broad,40540.0,9.2,,,,14.37,290890.0,3.3,8.78,9.89,12.09,16.44,25.47,180260.0,200560.0,250150.0,340200.0,520980.0,,
691,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,detailed,40540.0,9.2,,,,14.37,290890.0,3.3,8.78,9.89,12.09,16.44,25.47,180260.0,200560.0,250150.0,340200.0,520980.0,,
692,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3030,Ushers0 Lobby Attendants0 and Ticket Takers,broad,1380160.0,2.4,,,,11.96,240870.0,0.8,8.5,9.35,11.3,13.38,16.91,170680.0,190460.0,230500.0,270840.0,350170.0,,
693,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3031,Ushers0 Lobby Attendants0 and Ticket Takers,detailed,1380160.0,2.4,,,,11.96,240870.0,0.8,8.5,9.35,11.3,13.38,16.91,170680.0,190460.0,230500.0,270840.0,350170.0,,
694,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,3660050.0,2.6,,,,12.06,250090.0,0.4,8.6,9.46,11.32,13.16,16.34,170880.0,190670.0,230550.0,270370.0,330990.0,,
695,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,3380110.0,2.6,,,,11.7,240330.0,0.4,8.57,9.4,11.23,12.83,15.45,170820.0,190560.0,230370.0,260680.0,320130.0,,
696,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,70460.0,9.9,,,,23.55,480970.0,3.2,11.72,14.33,19.91,26.7,42.2,240370.0,290800.0,410410.0,550530.0,870780.0,,
697,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3093,Locker Room0 Coatroom0 and Dressing Room Attendants,detailed,150990.0,3.6,,,,13.57,280230.0,1.8,8.99,10.2,12.07,15.4,19.01,180700.0,210210.0,250110.0,320030.0,390540.0,,
698,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3099,Entertainment Attendants and Related Workers0 All Other,detailed,40500.0,9.8,,,,15.28,310790.0,2.9,8.81,10.64,12.72,17.95,24.63,180320.0,220120.0,260460.0,370330.0,510230.0,,
699,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4011,Embalmers,detailed,30890.0,7.7,,,,24.09,500100.0,2.1,12.54,17.35,22.96,29.21,36.59,260090.0,360090.0,470760.0,600760.0,760110.0,,
700,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4020,Funeral Attendants,broad,340370.0,2.7,,,,14.34,290830.0,1.0,9.32,10.92,13.43,16.76,21.02,190390.0,220720.0,270930.0,340860.0,430710.0,,
701,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,340370.0,2.7,,,,14.34,290830.0,1.0,9.32,10.92,13.43,16.76,21.02,190390.0,220720.0,270930.0,340860.0,430710.0,,
702,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4030,Morticians0 Undertakers0 and Funeral Arrangers,broad,250440.0,3.2,,,,28.06,580360.0,1.5,14.12,19.25,26.04,34.39,43.21,290370.0,400050.0,540150.0,710530.0,890880.0,,
703,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4031,Morticians0 Undertakers0 and Funeral Arrangers,detailed,250440.0,3.2,,,,28.06,580360.0,1.5,14.12,19.25,26.04,34.39,43.21,290370.0,400050.0,540150.0,710530.0,890880.0,,
704,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5000,Personal Appearance Workers,minor,5890960.0,0.8,,,,15.24,310700.0,0.6,9.02,10.64,12.71,17.38,24.42,180770.0,220130.0,260430.0,360140.0,500790.0,,
705,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5010,Barbers0 Hairdressers0 Hairstylists and Cosmetologists,broad,4050990.0,1.5,,,,15.25,310710.0,0.7,8.88,10.11,12.63,17.8,25.06,180470.0,210040.0,260270.0,370010.0,520120.0,,
706,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,200030.0,8.6,,,,16.92,350190.0,3.2,9.76,11.48,14.5,20.29,27.23,200300.0,230880.0,300150.0,420210.0,560630.0,,
707,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5012,Hairdressers0 Hairstylists0 and Cosmetologists,detailed,3850960.0,1.5,,,,15.16,310530.0,0.7,8.86,10.05,12.54,17.66,24.94,180420.0,200900.0,260090.0,360730.0,510870.0,,
708,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5090,Miscellaneous Personal Appearance Workers,broad,1830970.0,2.7,,,,15.22,310660.0,1.0,9.56,11.29,12.83,16.44,22.93,190890.0,230480.0,260680.0,340190.0,470700.0,,
709,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5091,Makeup Artists0 Theatrical and Performance,detailed,30400.0,12.5,,,,39.23,810600.0,6.5,11.5,18.39,36.41,57.0,69.92,230920.0,380250.0,750730.0,1180560.0,1450420.0,,
710,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,1110780.0,4.0,,,,13.17,270390.0,0.8,9.73,11.26,12.39,14.52,17.66,200230.0,230420.0,250770.0,300200.0,360730.0,,
711,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,120120.0,5.7,,,,11.02,220910.0,1.1,8.62,9.35,10.84,12.18,14.05,170920.0,190450.0,220550.0,250340.0,290230.0,,
712,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,560660.0,3.5,,,,18.74,380970.0,1.6,9.85,12.13,16.39,22.49,30.07,200500.0,250220.0,340090.0,460770.0,620540.0,,
713,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-6000,Baggage Porters0 Bellhops0 and Concierges,minor,810460.0,2.3,,,,15.06,310330.0,0.8,9.53,11.34,13.73,17.47,22.61,190820.0,230580.0,280550.0,360330.0,470020.0,,
714,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-6010,Baggage Porters0 Bellhops0 and Concierges,broad,810460.0,2.3,,,,15.06,310330.0,0.8,9.53,11.34,13.73,17.47,22.61,190820.0,230580.0,280550.0,360330.0,470020.0,,
715,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,390790.0,2.5,,,,13.57,280230.0,0.8,8.99,10.37,12.3,15.17,19.0,180690.0,210580.0,250580.0,310550.0,390510.0,,
716,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,410670.0,3.8,,,,16.48,340290.0,1.2,10.7,12.54,15.09,19.06,24.65,220250.0,260090.0,310390.0,390640.0,510270.0,,
717,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-7000,Tour and Travel Guides,minor,480710.0,2.8,,,,14.74,300670.0,0.8,9.38,11.04,13.27,17.2,22.04,190500.0,220970.0,270600.0,350780.0,450850.0,,
718,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,480710.0,2.8,,,,14.74,300670.0,0.8,9.38,11.04,13.27,17.2,22.04,190500.0,220970.0,270600.0,350780.0,450850.0,,
719,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,broad,480710.0,2.8,,,,14.74,300670.0,0.8,9.38,11.04,13.27,17.2,22.04,190500.0,220970.0,270600.0,350780.0,450850.0,,
720,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9010,Childcare Workers,broad,5610520.0,1.2,,,,12.27,250510.0,0.5,8.65,9.72,11.65,14.05,17.21,180000.0,200210.0,240230.0,290220.0,350800.0,,
721,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,5610520.0,1.2,,,,12.27,250510.0,0.5,8.65,9.72,11.65,14.05,17.21,180000.0,200210.0,240230.0,290220.0,350800.0,,
722,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9030,Recreation and Fitness Workers,broad,6840240.0,0.8,,,,17.71,360830.0,0.6,9.38,11.39,14.66,21.77,29.88,190510.0,230690.0,300490.0,450290.0,620150.0,,
723,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,3250500.0,1.2,,,,21.69,450110.0,0.7,10.15,12.94,19.42,27.63,36.25,210110.0,260910.0,400390.0,570470.0,750400.0,,
724,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,3580750.0,1.1,,,,14.1,290330.0,0.4,9.07,10.66,12.67,16.17,21.15,180860.0,220170.0,260350.0,330630.0,440000.0,,
725,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9040,Residential Advisors,broad,1070930.0,2.6,,,,15.2,310610.0,0.5,9.9,11.69,14.16,17.78,22.42,200600.0,240310.0,290450.0,360980.0,460640.0,,
726,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,1070930.0,2.6,,,,15.2,310610.0,0.5,9.9,11.69,14.16,17.78,22.42,200600.0,240310.0,290450.0,360980.0,460640.0,,
727,99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9098,Crematory Operators and Personal Care and Service Workers0 All Other,detailed,610510.0,3.5,,,,14.03,290190.0,1.3,9.22,10.98,13.04,16.13,18.9,190180.0,220840.0,270130.0,330540.0,390310.0,,
728,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,1403710410.0,0.2,,,,20.7,430060.0,0.2,9.41,11.2,14.24,23.59,38.95,190570.0,230300.0,290630.0,490060.0,810020.0,,
729,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,104200990.0,0.4,,,,25.43,520900.0,0.2,12.99,16.08,21.27,29.69,42.08,270020.0,330450.0,440250.0,610760.0,870520.0,,
730,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,104200990.0,0.4,,,,25.43,520900.0,0.2,12.99,16.08,21.27,29.69,42.08,270020.0,330450.0,440250.0,610760.0,870520.0,,
731,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,101710900.0,0.5,,,,22.03,450830.0,0.2,12.64,15.37,19.4,26.1,33.68,260290.0,310960.0,400350.0,540290.0,700060.0,,
732,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,2490090.0,0.9,,,,41.43,860180.0,0.4,20.08,26.86,35.94,49.92,70.55,410780.0,550860.0,740760.0,1030830.0,1460740.0,,
733,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2000,Retail Sales Workers,minor,806030590.0,0.3,,,,13.27,270600.0,0.2,8.94,10.19,11.84,14.36,18.73,180590.0,210200.0,240630.0,290870.0,380950.0,,
734,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2010,Cashiers,broad,306170910.0,0.6,,,,11.73,240400.0,0.2,8.73,9.77,11.38,12.78,15.06,180160.0,200330.0,230660.0,260580.0,310320.0,,
735,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,305960630.0,0.6,,,,11.72,240370.0,0.2,8.73,9.77,11.37,12.77,15.04,180150.0,200320.0,230650.0,260550.0,310270.0,,
736,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,210290.0,5.5,,,,13.46,280010.0,1.0,9.34,10.8,12.35,15.13,18.73,190430.0,220470.0,250690.0,310460.0,380960.0,,
737,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,6670730.0,0.8,,,,16.16,330610.0,0.3,9.59,11.54,14.35,18.92,25.43,190940.0,240000.0,290860.0,390350.0,520890.0,,
738,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,4110560.0,1.2,,,,15.67,320600.0,0.4,9.43,11.36,13.86,18.23,24.45,190620.0,230630.0,280820.0,370910.0,500860.0,,
739,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,2560170.0,1.2,,,,16.93,350220.0,0.5,9.89,11.94,15.24,20.18,26.97,200570.0,240840.0,310710.0,410980.0,560090.0,,
740,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2030,Retail Salespersons,broad,403170950.0,0.5,,,,14.12,290360.0,0.2,9.09,10.47,12.14,15.13,20.57,180900.0,210780.0,250250.0,310480.0,420780.0,,
741,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,403170950.0,0.5,,,,14.12,290360.0,0.2,9.09,10.47,12.14,15.13,20.57,180900.0,210780.0,250250.0,310480.0,420780.0,,
742,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3000,Sales Representatives0 Services,minor,200840000.0,0.5,,,,34.45,710660.0,0.5,13.7,18.35,26.62,39.97,64.14,280490.0,380170.0,550370.0,830130.0,1330410.0,,
743,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3010,Advertising Sales Agents,broad,1290740.0,2.3,,,,31.09,640660.0,1.0,12.21,16.95,25.63,37.99,56.88,250390.0,350250.0,530310.0,790010.0,1180300.0,,
744,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,1290740.0,2.3,,,,31.09,640660.0,1.0,12.21,16.95,25.63,37.99,56.88,250390.0,350250.0,530310.0,790010.0,1180300.0,,
745,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3020,Insurance Sales Agents,broad,4100050.0,1.1,,,,32.59,670780.0,0.9,13.46,17.56,24.49,37.24,60.33,280000.0,360520.0,500940.0,770460.0,1250500.0,,
746,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,4100050.0,1.1,,,,32.59,670780.0,0.9,13.46,17.56,24.49,37.24,60.33,280000.0,360520.0,500940.0,770460.0,1250500.0,,
747,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3030,Securities0 Commodities0 and Financial Services Sales Agents,broad,4370880.0,1.2,,,,44.75,930090.0,1.4,16.98,20.92,29.94,54.22,98.14,350320.0,430510.0,620270.0,1120770.0,2040130.0,,
748,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3031,Securities0 Commodities0 and Financial Services Sales Agents,detailed,4370880.0,1.2,,,,44.75,930090.0,1.4,16.98,20.92,29.94,54.22,98.14,350320.0,430510.0,620270.0,1120770.0,2040130.0,,
749,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3040,Travel Agents,broad,660670.0,2.3,,,,21.49,440690.0,1.1,11.37,14.61,19.55,26.3,33.37,230660.0,300400.0,400660.0,540710.0,690420.0,,
750,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,660670.0,2.3,,,,21.49,440690.0,1.1,11.37,14.61,19.55,26.3,33.37,230660.0,300400.0,400660.0,540710.0,690420.0,,
751,99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3090,Miscellaneous Sales Representatives0 Services,broad,100390670.0,0.8,,,,32.1,660760.0,0.4,13.13,18.06,26.99,38.84,57.91,270320.0,370550.0,560130.0,800790.0,1200460.0,,
